cities,name,address,description,score,url,bonus,latitude,longitude
Nimes,Best Western Marquis de la Baume,"21, rue Nationale, 30000 Nîmes, France","Nîmes - séjournez au cœur de la ville–Très bon emplacement - voir la carteSitué dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650 mètres des arènes. Une connexion est accessible gratuitement.Les chambres disposent de la climatisation, d'une télévision par satellite à écran plat, d'un minibar, ainsi que d'une bouilloire électrique. Leur salle de bains privative est munie d'une baignoire ou d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.Un petit-déjeuner buffet vous sera servi tous les jours dans le confort de votre chambre ou dans le patio intérieur, par beau temps.L'établissement possède aussi une réception ouverte 24h/24 et un bar.L'hôtel n'est qu'à 10 minutes à pied du Colisée et de la tour Magne. Un parking public est disponible à proximité. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.L'établissement Best Western Marquis de la Baume accueille des clients Booking.com depuis le 5 août 2011.Chaîne hôtelière/marque:Best WesternEn voir plus",7.9,https://www.booking.com/hotel/fr/ha-tel-la-baume.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Équipements pour les personnes handicapées    Service d'étage    Plateau/bouilloire dans tous les hébergements    Bar,43.83959476,4.3610841
Nimes,HÔTEL C SUITES chambres spacieuses,"152 rue claude nicolas ledoux, 30900 Nîmes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement HÔTEL C SUITES chambres spacieuses ! Connectez-vous pour économiser.L’HÔTEL C SUITES chambres spacieuses est un complexe urbain installé à Nîmes, à seulement 3 km des arènes. Installé dans un parc arboré de 1 hectare, cet hôtel entièrement rénové met à votre disposition une piscine extérieure, un court de tennis, un terrain de pétanque et une aire de jeux pour enfants.Les chambres spacieuses du C Suites sont équipées d’une connexion Wi-Fi haut débit gratuite et d’une télévision à écran plat avec chaînes internationales. Leur salle de bains privative est pourvue d’une baignoire ou d’une douche.Lors de votre séjour, vous pourrez profiter du bar à vins et tapas C Unik, qui vous attend à côté de la piscine. Ce bar sert une grande sélection de vins et de cigares.Le C Suites possède une réception ouverte 24h/24 et un parking gratuit. Idéalement situé à 1,5 km de la sortie de l’autoroute, l’HÔTEL C SUITES vous accueille à 1,5 km du Parc Expo Nîmes et à 5,7 km du parcours de golf de Nîmes-Vacquerolles. À moins de 40 km, vous pourrez visiter le pont du Gard, Avignon, Arles et Aigues-Mortes. L'établissement HÔTEL C SUITES chambres spacieuses accueille des clients Booking.com depuis le 16 avr. 2015.En voir plus",7.1,https://www.booking.com/hotel/fr/c-suites.fr.html,    1 piscine    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Plateau/bouilloire dans tous les hébergements    Bar,43.815377,4.345905
Nimes,Hotel Majestic,"9 Rue de la Servie, 30000 Nîmes, France","Rénové en 2019, l'Hotel Majestic est situé à Nîmes, à seulement 320 mètres des arènes et du centre-ville de Nîmes. Vous serez aussi à 600 mètres du musée de la Romanité, à 1 km de la Maison Carrée et à 30 km from pont du Gard. La connexion Wi-Fi est gratuite.Les logements climatisés comprennent une télévision par câble à écran plat. La salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette gratuits.Tout au long de l'année, vous pourrez déguster des boissons chaudes ou froides dans le patio. Le petit-déjeuner est servi tous les matins. Le personnel se fera un plaisir de vous conseiller sur les visites à faire dans la région.L'Hotel Majestic se trouve à seulement 300 mètres de la gare TGV de Nîmes. Enfin, vous serez à 52 km de l'aéroport de Montpellier-Méditerranée. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Hotel Majestic accueille des clients Booking.com depuis le 23 avr. 2010.En voir plus",8.4,https://www.booking.com/hotel/fr/majestic-nimes.fr.html,    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Terrasse,43.83436329,4.36533675
Nimes,Zenitude Hôtel-Résidences Nîmes Centre,"5 allée Boissy d'Anglas - Triangle de la Gare, 30000 Nîmes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Zenitude Hôtel-Résidences Nîmes Centre ! Connectez-vous pour économiser.Le Zenitude Hôtel-Résidences Nîmes Centre est une résidence respectueuse de l’environnement située à Nîmes. Le parc des expositions vous attend à 1,6 km. Une connexion Wi-Fi gratuite est disponible.Les spacieux studios et appartements disposent d’une télévision par satellite à écran plat. Ils comprennent une cuisine, un coin repas et une salle de bains privative.Vous pourrez visiter les arènes de Nîmes à seulement 10 minutes de marche. L’aéroport de Montpellier-Méditerranée, le plus proche, est accessible à 43 km du Zenitude Hôtel-Résidences Nîmes Centre. Vous pourrez profiter d’un parking privé sur place, sous réserve de disponibilité.Vous pourrez choisir parmi une large sélection de plats et vous détendre autour d'un délicieux repas. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.L'établissement Zenitude Hôtel-Résidences Nîmes Centre accueille des clients Booking.com depuis le 5 août 2009.En voir plus",6.9,https://www.booking.com/hotel/fr/adagio-access-nimes.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,43.83249328,4.36785668
Nimes,Twenty's Business Flats Nîmes Trigone,"8 Avenue de la Méditerranée, 30000 Nîmes, France","Situé à Nîmes, le Twenty's Business Flats Nîmes Trigone propose un hébergement à 13 km du parc des expositions et à 34 km de l'amphithéâtre d'Arles. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux et d'un parking privé. Un parking est disponible sur place.Tous les logements disposent d'une terrasse, d'une kitchenette avec un micro-ondes, d'un coin repas et d'une télévision à écran plat. Leur salle de bains privative comprend une douche et un sèche-cheveux. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous séjournerez à 43 km de la gare centrale d'Avignon et à 45 km du palais des papes. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 13 km. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.L'établissement Twenty's Business Flats Nîmes Trigone accueille des clients Booking.com depuis le 28 avr. 2020.En voir plus",8.1,https://www.booking.com/hotel/fr/twenty-campus-nimes-trigone.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Terrasse,43.831504,4.367797
Nimes,Hôtel Abalone - Centre Gare,"23, avenue Feuchères, 30000 Nîmes, France","Situé sur l'une des plus belles avenues de la ville, l'hôtel n'est qu'à 5 minutes à pied des monuments romains. L'Hôtel Abalone bénéficie d'un emplacement privilégié, à seulement 5 minutes en voiture de l'amphithéâtre de Nîmes et de la vieille ville. L'établissement se trouve à moins de 40 mètres de la gare de Nîmes. Une connexion Wi-Fi gratuite est disponible.Ce charmant hôtel est décoré dans des couleurs typiquement provençales. Toutes les chambres disposent d'une télévision ainsi que d'une salle de bains et de toilettes privatives.Un parking est disponible moyennant 6 EUR pour les vélos et 10 EUR pour les voitures. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.L'établissement Hôtel Abalone - Centre Gare accueille des clients Booking.com depuis le 12 mars 2010.En voir plus",7.0,https://www.booking.com/hotel/fr/hotelterminusaudrans.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Équipements pour les personnes handicapées    Réception ouverte 24h/24,43.8330273,4.36618969
Nimes,Novotel Atria Nimes Centre,"5 boulevard de Prague, 30000 Nîmes, France","Le Novotel Atria Nîmes Centre vous accueille dans le centre-ville de Nîmes, à quelques minutes de la gare, des célèbres arènes romaines et de la place principale.Le Novotel Atria Nîmes Centre convient aux voyageurs d’affaires et aux vacanciers. Il comporte 119 chambres confortables et climatisées, un restaurant, un bar ainsi que 9 salles de conférence idéales pour les réunions et les séminaires.Un petit-déjeuner buffet est servi tous les jours et le restaurant de l’hôtel propose une cuisine française. Vous pourrez vous détendre au bar, qui propose des boissons et des collations.Récompensé pour son respect de l’environnement, cet hôtel moderne et bien entretenu vous propose un service attentionné. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.L'établissement Novotel Atria Nimes Centre accueille des clients Booking.com depuis le 28 juin 2008.Chaîne hôtelière/marque:NovotelEn voir plus",7.8,https://www.booking.com/hotel/fr/atria-nimes-centre.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Service d'étage    Bar,43.83542065,4.36340421
Nimes,Odalys City Nîmes Le Cheval Blanc,"1 Place des Arènes, 30000 Nîmes, France","L'Odalys City Nîmes Le Cheval Blanc est situé dans le cœur historique de Nîmes, en face des arènes romaines et à 5 minutes à pied de la gare ferroviaire.Les studios et les appartements disposent de la climatisation, d'une kitchenette, d'une télévision par câble à écran plat avec les chaînes du bouquet Canal+ et d'une salle de bains privative. Elles sont desservies par un ascenseur.Cet établissement sert un petit-déjeuner quotidien que vous pourrez déguster dans votre chambre sur demande. À proximité, vous trouverez un restaurant proposant une cuisine traditionnelle française.Le Cheval Blanc permet de rejoindre aisément de nombreux sites touristiques, commerces et restaurants de la ville. Il est placé à moins de 10 minutes de marche de la Maison Carrée et du musée d'art moderne Carré d'Art. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.L'établissement Odalys City Nîmes Le Cheval Blanc accueille des clients Booking.com depuis le 31 juil. 2009.Chaîne hôtelière/marque:Odalys City/CampusEn voir plus",7.7,https://www.booking.com/hotel/fr/le-cheval-blanc.fr.html,    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,43.83423753,4.3607904
Nimes,Casa Côté Sud - Mas Bois Fontaine,"Chemin du Mas Bois-Fontaine, 30900 Nîmes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Casa Côté Sud - Mas Bois Fontaine ! Connectez-vous pour économiser.Offrant une vue sur son jardin, la Casa Côté Sud - Mas Bois Fontaine propose un hébergement avec un jardin, un court de tennis et un barbecue, à environ 35 km de l'amphithéâtre d'Arles. Cet hébergement climatisé se trouve à 27 km du parc des expositions de Nîmes. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.Cette maison de vacances comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une baignoire ou d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.Vous pourrez profiter d'une terrasse bien exposée.L'aéroport de Nîmes-Garons, le plus proche, est implanté à 13 km. L'établissement Casa Côté Sud - Mas Bois Fontaine accueille des clients Booking.com depuis le 3 mai 2022.En voir plus",7.3,https://www.booking.com/hotel/fr/casa-cote-sud-mas-bois-fontaine.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Terrasse,43.766217,4.360082
Nimes,Hôtel & Spa Vatel,"140, rue Vatel, 30900 Nîmes, France","L’Hôtel & Spa Vatel vous accueille à 10 minutes de route du centre-ville de Nîmes et à 15 km de l’aéroport de Nîmes Alès Camargue Cévennes. Ce complexe hôtelier 4 étoiles propose un accès gratuit au spa et à la salle de sport, où vous profiterez notamment d’une piscine intérieure chauffée et d’un bain à remous.Les chambres disposent d’une connexion Internet gratuite et d’une salle de bains privative.Pendant la Feria, un service de navette pour le centre-ville et les arènes de Nîmes part toutes les 30 minutes de l’hôtel.Cet hôtel est rattaché à l’école internationale d’hôtellerie et de gestion de Vatel.Doté d’un parking privé gratuit, l’établissement se trouve à 5 minutes en voiture de l’autoroute E15/A9. L'établissement Hôtel & Spa Vatel accueille des clients Booking.com depuis le 10 août 2006.En voir plus",8.2,https://www.booking.com/hotel/fr/vatel.fr.html,    1 piscine    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Restaurant    Bar,43.82057675,4.31912698
Nimes,Hôtel De L'Amphithéâtre,"4 Rue Des Arènes, 30000 Nîmes, France","Nîmes - séjournez au cœur de la ville–Excellent emplacement - voir la carteVous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel De L'Amphithéâtre ! Connectez-vous pour économiser.Situé dans la zone piétonne du centre historique de Nîmes, l'Hôtel De L'Amphithéâtre est composé de 2 hôtels particuliers datant des XVIIe et XVIIIe siècles. Il se trouve à quelques pas de l'amphithéâtre romain et du temple de la Maison Carrée.Décorées de manière personnalisée et avec élégance, les chambres disposent d'une salle de bains privative et d'une télévision à écran plat. Certaines offrent une vue sur la Place du Marché avec une fontaine représentant les symboles de la ville, à savoir un palmier et un crocodile.Vous trouverez des restaurants, des cafés et des boutiques à quelques pas. La gare de Nîmes vous attend à 10 minutes à pied. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.L'établissement Hôtel De L'Amphithéâtre accueille des clients Booking.com depuis le 11 avr. 2008.En voir plus",8.2,https://www.booking.com/hotel/fr/de-l-amphitheatre-nimes.fr.html,    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Plateau/bouilloire dans tous les hébergements,43.83581534,4.35914017
Nimes,Margaret - Hôtel Chouleur,"6 Rue Fresque, 30000 Nîmes, France","Nîmes - séjournez au cœur de la ville–Excellent emplacement - voir la carteSitué à Nîmes, le Margaret - Hôtel Chouleur propose un restaurant, une piscine extérieure ouverte en saison, une salle de sport et un bar. Doté d'un jardin et d'une terrasse, il se trouve à 14 km du parc des expositions de Nîmes et à 34 km de l'amphithéâtre d'Arles. Il propose une réception ouverte 24h/24, des transferts aéroport, un service d'étage et une connexion Wi-Fi gratuite.Toutes les chambres comprennent une armoire, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Certaines offrent une vue sur la piscine. Toutes sont équipées de la climatisation et d'un coffre-fort.Le Margaret - Hôtel Chouleur sert un petit-déjeuner continental ou à la carte.Vous séjournerez à 45 km de la gare centrale d'Avignon et à 46 km du palais des papes. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 13 km. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.L'établissement Margaret - Hôtel Chouleur accueille des clients Booking.com depuis le 16 avr. 2021.En voir plus",9.2,https://www.booking.com/hotel/fr/margaret-chouleur.fr.html,    1 piscine    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Restaurant    Bar,43.837117,4.357898
Nimes,Hotel Cote Patio,"31 Rue De Beaucaire, 30000 Nîmes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Cote Patio ! Connectez-vous pour économiser.Situé à 900 mètres du centre-ville de Nîmes, l'Hotel Cote Patio se trouve à 5 minutes de marche des arènes et à 10 minutes à pied de la gare. Il propose une connexion Wi-Fi gratuite et une terrasse meublée.Installées tout autour du patio, les chambres chauffées disposent d'une salle de bains privative ainsi que d'une télévision par satellite et câble à écran plat. Elles sont toutes décorées dans des styles différents créant une atmosphère chaleureuse aux couleurs du sud, Art déco ou classique.En été, un petit-déjeuner continental comprenant des confitures maison et divers autres produits vous sera servi dans le patio. Le personnel de l'hôtel se fera un plaisir de vous aider à réserver une table dans l'un des nombreux restaurants des environs.L'Hôtel Cote Patio est à 5 minutes de marche de la navette aéroport et à 23 km d'Uzès. Le parc national des Cévennes est quant à lui accessible à 43,5 km. Vous rejoindrez l'autoroute A9 en 9 minutes en voiture. Enfin, Arles vous attend à 33 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,0 pour un séjour à deux.L'établissement Hotel Cote Patio accueille des clients Booking.com depuis le 3 déc. 2005.En voir plus",7.3,https://www.booking.com/hotel/fr/hotelcotepatio.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Terrasse    Bar,43.83887217,4.36974764
Nimes,Appartement Cosy Nîmes-Centre,"67 Rue Pierre Semard, 30000 Nîmes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement Cosy Nîmes-Centre ! Connectez-vous pour économiser.Situé à Nîmes, à 13 km du parc des expositions et à 35 km de l'amphithéâtre d'Arles, l'Appartement Cosy Nîmes-Centre propose une connexion Wi-Fi gratuite et la climatisation. L'établissement se trouve à 45 km de la gare TGV d'Avignon et à 48 km du Zénith Sud Montpellier.Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 43 km de la gare centrale d'Avignon et à 44 km du palais des papes. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 14 km. L'établissement Appartement Cosy Nîmes-Centre accueille des clients Booking.com depuis le 28 sept. 2021.En voir plus",9.2,https://www.booking.com/hotel/fr/le-67-centre-ville-climatisation-fibre.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres non-fumeurs,43.8403329,4.370304
Nimes,Maison Albar Hotels L’Imperator,"15 Rue Gaston Boissier, 30900 Nîmes, France","Nîmes - séjournez au cœur de la ville–Excellent emplacement - voir la carteLa Maison Albar Hotels L’Imperator est un hôtel de luxe situé dans la ville de Nîmes, en bordure du jardin de la Fontaine et à moins de 5 minutes à pied du temple romain de la Maison Carrée et du musée Carrée d'Art. Ava Gardner, Ernest Hemingway et le torero El Cordobes figurent parmi les clients de cet hôtel historique.Les chambres sont décorées dans un style méditerranéen, avec de la pierre naturelle, du marbre et du bois. Dotée d'une douche à l'italienne, chaque chambre comprend également une télévision connectée avec ChromeCast afin que vous puissiez visualiser et partager vos contenus personnels. Certaines donnent sur les jardins de l'hôtel.La réception est ouverte 24h/24 et 7j/7. L'Imperator met également à votre disposition des équipements bébé et des services pour les enfants. Le Spa by CODAGE propose une piscine intérieure et extérieure, un jacuzzi, une douche sensorielle, un hammam ainsi qu'une gamme complète de massages.L'Imperator accueille le chef primé Pierre Gagnaire, élu meilleur chef du monde par ses pairs. Les 2 restaurants sur place vous offrent 2 expériences gastronomiques différentes. Le restaurant gastronomique Duende vous fera découvrir des saveurs extraordinaires. La brasserie L'Impé, installée dans le patio de l'hôtel à l'ombre d'un arbre Gingko Biloba, sert une cuisine généreuse et raffinée élaborée à base de produits locaux.Vous pourrez savourer des cocktails dans un cadre décontracté au bar Hemingway. Un petit-déjeuner continental est proposé tous les matins. Vous aurez la possibilité de le prendre dans votre chambre.Un parking privé est accessible sur place, sur réservation. La gare TGV de Nîmes se trouve à moins de 2 km de la Maison Albar Hotels L’Imperator. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Maison Albar Hotels L’Imperator accueille des clients Booking.com depuis le 8 juil. 2010.En voir plus",8.7,https://www.booking.com/hotel/fr/imperator-nimes.fr.html,    2 piscines    Parking    Animaux domestiques admis    Spa et centre de bien-être    Connexion Wi-Fi gratuite    Plateau/bouilloire dans tous les hébergements    Bar,43.83866613,4.35276791
Nimes,Hôtel Le Pré Galoffre,"3115 Route De Générac, 30900 Nîmes, France","L'Hôtel Le Pré Galoffre vous accueille dans un cadre rural paisible, à 10 minutes en voiture du centre de Nîmes. Il dispose d'une piscine extérieure, d'une terrasse bien exposée et d'une connexion Wi-Fi gratuite.Les chambres sont aménagées dans un bâtiment provençal traditionnel en pierre. Elles sont toutes dotées de la climatisation ainsi que d'une télévision à écran plat.Chaque jour, l'hôtel Galoffre propose un vaste choix d'options pour le petit-déjeuner. Vous pourrez aussi dîner au bord de la piscine lorsque le temps le permet.Par ailleurs, un service de location de vélos et de voitures est assuré sur place. Des paniers-repas sont également disponibles pour le déjeuner. À proximité, vous pourrez faire de la randonnée ainsi que de l'équitation.Si vous voyagez en voiture, vous pourrez profiter gratuitement du parking sur place. Les autoroutes A9 et A54 se trouvent à 4 km de l'Hôtel Le Pré Galoffre. L'aéroport de Nîmes-Alès-Camargue-Cévennes est accessible en 15 minutes de route. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.L'établissement Hôtel Le Pré Galoffre accueille des clients Booking.com depuis le 17 avr. 2005.En voir plus",8.3,https://www.booking.com/hotel/fr/lepregaloffrenimes.fr.html,    1 piscine    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Bar,43.78858215,4.35380258
Nimes,Les Trois Rois,"RDC résidence Les Trois Rois 18 Rue Henri IV, 30900 Nîmes, France","Situé à Nîmes, à 1,8 km du parc des expositions, l'établissement Les Trois Rois propose des hébergements avec une terrasse, une connexion Wi-Fi gratuite et une cuisine commune. Occupant un bâtiment datant de 1985, ce séjour chez l'habitant se trouve à 46 km du palais des papes et à 47 km du Zénith Sud de Montpellier.Ce logement comprend un coin repas ainsi qu'une cuisine équipée d'un four, d'un micro-ondes et d'un réfrigérateur.Un petit-déjeuner continental est servi sur place.Vous séjournerez à 33 km de l'amphithéâtre d'Arles et à 45 km de la gare centrale d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 12 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.Votre séjour comprendra :Wi-Fi GratuitCoin repasTerrasseTerrasse bien exposéeL'établissement Les Trois Rois accueille des clients Booking.com depuis le 26 août 2020.En voir plus",8.8,https://www.booking.com/hotel/fr/les-trois-rois-nimes.fr.html,    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Terrasse    Plateau/bouilloire dans tous les hébergements,43.82917066,4.35692072
Nimes,Superbe appartement Boheme dans les vignes,"Chemin de Bois Fontaine, 30900 Nîmes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Superbe appartement Boheme dans les vignes ! Connectez-vous pour économiser.Offrant une vue sur le jardin, le Superbe appartement Boheme dans les vignes propose un hébergement avec une terrasse et une bouilloire, à environ 37 km de l'amphithéâtre d'Arles. Situé à 28 km du parc des expositions de Nîmes, l'établissement possède un jardin et un parking privé gratuit.Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur.L'aéroport de Nîmes-Garons, le plus proche, est implanté à 15 km. L'établissement Superbe appartement Boheme dans les vignes accueille des clients Booking.com depuis le 14 août 2022.En voir plus",7.5,https://www.booking.com/hotel/fr/superbe-appartement-boheme-dans-les-vignes.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres non-fumeurs,43.763919,4.357345
Nimes,Antichambre,"11 rue bigot, 30900 Nîmes, France","L'Antichambre se situe à Nîmes, à 1,9 km du parc des expositions de la ville. Cette chambre d'hôtes propose un jardin et des chambres avec connexion Wi-Fi gratuite. À pied, vous séjournerez à 2 minutes des arènes de Nîmes, à 4 minutes de l'hôtel de ville, à environ 5 minutes de la bibliothèque Carré d'Art et à 6 minutes de l'école des Beaux-Arts.Toutes les chambres comportent la climatisation, une télévision à écran plat et une armoire. Certaines possèdent une terrasse. Leur salle de bains privative est pourvue d'un sèche-cheveux.Cette chambre d'hôtes sert un petit-déjeuner à la carte tous les matins.Sur place, vous disposerez d'une terrasse.Vous séjournerez à 300 mètres du musée de la Romanité. Enfin, l'aéroport de Nîmes-Garons, le plus proche, se trouve à 10 km de l'Antichambre. C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,9 pour un séjour à deux.L'établissement Antichambre accueille des clients Booking.com depuis le 14 juil. 2018.En voir plus",9.9,https://www.booking.com/hotel/fr/antichambre.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Navette aéroport    Terrasse    Plateau/bouilloire dans tous les hébergements    Bar,43.834472,4.356771
Nimes,Résidence Du Golf,"1075 Chemin Du Golf, 30900 Nîmes, France","Située sur le parcours de golf de Nîmes Vacquerolles, la Résidence du Golf propose des studios indépendants dotés d'un balcon ou d'une terrasse et d'une vue sur le golf. À seulement 10 minutes de route de Nîmes, elle vous propose de passer un séjour paisible tout en étant proche des commodités.Chaque studio climatisé comprend un coin salon avec une télévision, une kitchenette et une salle de bains privative pourvue d'une baignoire. Une connexion Wi-Fi est disponible gratuitement.La gare de Nîmes se trouve à 10 km et Montpellier est accessible en 45 minutes en voiture. Un parking privé et sécurisé est aussi disponible gratuitement sur place. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Résidence Du Golf accueille des clients Booking.com depuis le 13 mai 2007.En voir plus",8.3,https://www.booking.com/hotel/fr/residence-du-golf.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Restaurant    Chambres non-fumeurs    Bar,43.85125652,4.30073977
Grenoble,Esprit Bistrot / Rent4night Grenoble,"4 Chemin Villebois, 38100 Grenoble, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Esprit Bistrot / Rent4night Grenoble ! Connectez-vous pour économiser.Offrant une vue sur le jardin, l'Esprit Bistrot / Rent4night Grenoble propose un hébergement avec une terrasse et une bouilloire, à environ 3,4 km de la gare de Grenoble. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. La réception est ouverte 24h/24.Cet appartement climatisé comprend une cuisine, un coin salon, un coin repas et une télévision. Les serviettes et le linge de lit sont fournis.Vous pourrez profiter du jardin ou partir en randonnée dans les environs.L'Esprit Bistrot / Rent4night Grenoble se trouve à 3,9 km du WTC Grenoble et à 4,8 km d'AlpExpo. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 48 km. L'établissement Esprit Bistrot / Rent4night Grenoble accueille des clients Booking.com depuis le 3 mai 2021.En voir plus",7.8,https://www.booking.com/hotel/fr/esprit-bistrot-rent4night-grenoble.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Réception ouverte 24h/24,45.18543211,5.74399642
